,value
10265,10.724999999999975
10266,12.337499999999975
10267,14.137499999999974
10268,15.237499999999974
10269,14.124999999999975
10270,12.449999999999974
10271,10.724999999999975
10272,9.387499999999974
10273,8.237499999999974
10274,6.712499999999975
10275,4.974999999999975
10276,3.7249999999999748
10277,3.349999999999975
10278,3.174999999999975
10279,3.0374999999999748
10280,2.9624999999999746
10281,2.9749999999999748
10282,2.899999999999975
10283,3.074999999999975
10284,3.424999999999975
10285,4.162499999999975
10286,4.937499999999974
10287,5.562499999999975
10288,7.112499999999975
10289,8.824999999999976
10290,10.437499999999977
10291,11.637499999999976
10292,12.249999999999977
10293,12.049999999999978
10294,10.999999999999979
10295,10.374999999999979
10296,9.04999999999998
10297,7.399999999999979
10298,5.812499999999979
10299,4.574999999999979
10300,3.4624999999999786
10301,2.9374999999999787
10302,2.9374999999999787
10303,2.8499999999999788
10304,2.574999999999979
10305,2.512499999999979
10306,2.549999999999979
10307,2.5374999999999788
10308,2.7999999999999785
10309,4.174999999999979
10310,6.33749999999998
10311,8.637499999999982
10312,11.162499999999982
10313,13.549999999999983
10314,15.799999999999983
10315,17.862499999999983
10316,19.51249999999998
10317,19.17499999999998
10318,17.78749999999998
10319,15.86249999999998
10320,13.537499999999978
10321,11.374999999999979
10322,9.449999999999978
10323,7.574999999999978
10324,5.9874999999999785
10325,4.912499999999978
10326,4.262499999999978
10327,4.012499999999978
10328,3.7874999999999774
10329,3.7999999999999776
10330,3.537499999999978
10331,3.562499999999978
10332,4.187499999999978
10333,6.037499999999978
10334,8.174999999999978
10335,10.48749999999998
10336,13.19999999999998
10337,15.66249999999998
10338,18.187499999999982
10339,20.049999999999983
10340,20.674999999999983
10341,19.66249999999998
10342,18.37499999999998
10343,16.512499999999978
10344,14.499999999999979
10345,12.112499999999978
10346,9.662499999999978
10347,7.512499999999979
10348,6.012499999999979
10349,5.174999999999979
10350,4.437499999999979
10351,3.8999999999999786
10352,3.4374999999999787
10353,3.262499999999979
10354,3.137499999999979
10355,3.449999999999979
10356,3.824999999999979
10357,4.637499999999979
10358,5.374999999999979
10359,6.812499999999979
10360,8.274999999999979
10361,10.212499999999979
10362,12.437499999999979
10363,13.912499999999978
10364,14.974999999999978
10365,14.424999999999978
10366,13.612499999999978
10367,12.249999999999977
10368,10.762499999999976
10369,8.799999999999976
10370,6.737499999999976
10371,4.949999999999976
10372,3.762499999999976
10373,3.637499999999976
10374,3.5499999999999763
10375,3.4249999999999763
10376,3.287499999999976
10377,3.274999999999976
10378,3.062499999999976
10379,3.062499999999976
10380,3.3999999999999764
10381,3.862499999999976
10382,5.262499999999976
10383,6.374999999999976
10384,7.449999999999976
10385,8.912499999999975
10386,10.899999999999975
10387,12.587499999999974
10388,13.449999999999974
10389,13.562499999999975
10390,12.237499999999974
10391,11.124999999999973
10392,10.024999999999974
10393,8.437499999999975
10394,6.612499999999974
10395,4.887499999999974
10396,3.487499999999974
10397,2.637499999999974
10398,2.474999999999974
10399,2.5249999999999737
10400,2.599999999999974
10401,2.699999999999974
10402,2.699999999999974
10403,2.7374999999999736
10404,2.999999999999974
10405,4.399999999999974
10406,7.074999999999974
10407,9.437499999999973
10408,11.537499999999975
10409,13.824999999999974
10410,16.112499999999976
10411,18.137499999999974
10412,18.962499999999974
10413,18.249999999999975
10414,16.037499999999977
10415,13.987499999999978
10416,12.237499999999976
10417,10.062499999999975
10418,7.699999999999975
10419,5.699999999999975
10420,4.6499999999999755
10421,4.0874999999999755
10422,3.6374999999999753
10423,3.374999999999975
10424,2.9749999999999748
10425,2.7874999999999748
10426,2.7499999999999747
10427,2.7874999999999743
10428,4.174999999999974
10429,6.249999999999974
10430,8.812499999999973
10431,11.187499999999973
10432,14.099999999999973
10433,16.824999999999974
10434,19.437499999999975
10435,21.862499999999976
10436,22.412499999999977
10437,21.112499999999976
10438,19.274999999999974
10439,17.237499999999972
10440,14.499999999999973
10441,12.949999999999974
10442,11.112499999999976
10443,9.062499999999977
10444,7.799999999999977
10445,8.087499999999977
10446,8.187499999999977
10447,8.412499999999977
10448,8.762499999999976
10449,8.174999999999976
10450,8.349999999999975
10451,10.287499999999973
10452,11.799999999999972
10453,13.624999999999972
10454,15.19999999999997
10455,16.79999999999997
10456,18.54999999999997
10457,20.812499999999968
10458,22.624999999999968
10459,22.699999999999967
10460,21.212499999999967
10461,19.112499999999965
10462,17.174999999999965
10463,15.412499999999966
10464,13.562499999999968
10465,11.187499999999968
10466,8.587499999999968
10467,6.137499999999969
10468,5.43749999999997
10469,4.81249999999997
10470,4.4749999999999694
10471,4.1624999999999694
10472,3.7749999999999697
10473,3.5499999999999696
10474,3.2999999999999696
10475,3.43749999999997
10476,4.11249999999997
10477,4.862499999999969
10478,6.287499999999969
10479,8.549999999999969
10480,11.137499999999969
10481,13.47499999999997
10482,15.574999999999969
10483,17.33749999999997
10484,18.26249999999997
10485,17.674999999999972
10486,16.27499999999997
10487,14.02499999999997
10488,11.424999999999969
10489,9.12499999999997
10490,7.1124999999999705
10491,5.3624999999999705
10492,3.824999999999971
10493,3.6749999999999705
10494,3.63749999999997
10495,3.4874999999999696
10496,3.5624999999999694
10497,3.2874999999999694
10498,3.2749999999999697
10499,3.4624999999999693
10500,4.04999999999997
10501,4.76249999999997
10502,6.31249999999997
10503,7.49999999999997
10504,8.93749999999997
10505,10.174999999999969
10506,11.56249999999997
10507,12.98749999999997
10508,13.82499999999997
10509,13.57499999999997
10510,12.01249999999997
10511,10.97499999999997
10512,9.81249999999997
10513,8.61249999999997
10514,7.2374999999999705
10515,5.637499999999971
10516,4.2374999999999705
10517,3.6874999999999707
10518,3.674999999999971
10519,3.6874999999999707
10520,3.4874999999999705
10521,3.5124999999999704
10522,3.4874999999999705
10523,3.4374999999999707
10524,3.537499999999971
10525,4.1749999999999705
10526,4.499999999999971
10527,5.53749999999997
10528,6.6124999999999705
10529,7.9249999999999705
10530,9.86249999999997
10531,11.724999999999971
10532,12.874999999999972
10533,12.67499999999997
10534,12.53749999999997
10535,11.487499999999969
10536,10.474999999999968
10537,9.249999999999968
10538,7.512499999999967
10539,5.612499999999967
10540,4.274999999999967
10541,3.849999999999967
10542,3.6874999999999662
10543,3.7124999999999657
10544,3.5874999999999653
10545,3.5749999999999655
10546,3.3249999999999655
10547,3.3374999999999657
10548,3.787499999999966
10549,4.524999999999966
10550,4.999999999999966
10551,5.649999999999967
10552,6.299999999999967
10553,7.624999999999968
10554,9.624999999999968
10555,11.387499999999969
10556,12.47499999999997
10557,12.37499999999997
10558,12.07499999999997
10559,11.312499999999972
10560,10.987499999999972
10561,9.799999999999972
10562,8.112499999999972
10563,6.637499999999973
10564,5.262499999999973
10565,4.537499999999973
10566,4.162499999999973
10567,4.112499999999973
10568,3.662499999999973
10569,3.424999999999973
10570,3.1999999999999735
10571,2.9374999999999734
10572,4.537499999999974
10573,6.762499999999974
10574,9.024999999999974
10575,11.187499999999973
10576,13.337499999999974
10577,15.599999999999973
10578,17.974999999999973
10579,19.974999999999973
10580,19.724999999999973
10581,18.57499999999997
10582,16.98749999999997
10583,14.974999999999968
10584,12.937499999999968
10585,10.899999999999967
10586,8.637499999999967
10587,6.574999999999967
10588,5.137499999999967
10589,4.174999999999967
10590,3.737499999999967
10591,3.6249999999999667
10592,3.649999999999967
10593,3.587499999999967
10594,3.6124999999999674
10595,3.9124999999999672
10596,4.862499999999967
10597,5.449999999999967
10598,6.237499999999967
10599,7.224999999999968
10600,7.862499999999968
10601,8.524999999999968
10602,9.749999999999968
10603,10.974999999999968
10604,11.387499999999967
10605,11.024999999999968
10606,10.324999999999967
10607,9.249999999999966
10608,8.712499999999967
10609,8.074999999999967
10610,6.762499999999967
10611,5.2124999999999675
10612,3.8499999999999677
10613,3.537499999999968
10614,3.399999999999968
10615,3.6499999999999675
10616,3.6624999999999672
10617,3.4749999999999672
10618,3.4749999999999672
10619,3.6374999999999673
10620,4.362499999999967
10621,5.637499999999966
10622,6.5749999999999655
10623,7.099999999999965
10624,8.187499999999966
10625,9.624999999999966
10626,10.574999999999966
10627,11.587499999999965
10628,11.774999999999965
10629,10.599999999999964
10630,9.962499999999963
10631,9.349999999999964
10632,8.137499999999964
10633,6.824999999999964
10634,5.962499999999963
10635,4.737499999999963
10636,3.6124999999999634
10637,3.3499999999999632
10638,3.337499999999963
10639,3.337499999999963
10640,3.299999999999963
10641,3.262499999999963
10642,3.112499999999963
10643,3.187499999999963
10644,3.512499999999963
10645,4.249999999999963
10646,4.9249999999999625
10647,5.6124999999999625
10648,6.812499999999963
10649,7.974999999999962
10650,9.662499999999962
10651,11.174999999999963
10652,12.249999999999964
10653,12.612499999999965
10654,12.499999999999964
10655,11.999999999999964
10656,10.999999999999964
10657,10.099999999999964
10658,8.549999999999963
10659,7.074999999999963
10660,5.924999999999963
10661,5.212499999999963
10662,4.324999999999963
10663,4.062499999999963
10664,3.8749999999999627
10665,3.474999999999963
10666,3.2999999999999625
10667,3.0999999999999623
10668,3.3124999999999623
10669,3.7374999999999625
10670,4.4249999999999625
10671,5.462499999999963
10672,6.287499999999963
10673,7.837499999999962
10674,9.762499999999962
10675,11.787499999999962
10676,12.912499999999962
10677,12.899999999999961
10678,12.82499999999996
10679,11.94999999999996
10680,11.22499999999996
10681,9.962499999999961
10682,8.262499999999962
10683,6.362499999999962
10684,4.912499999999962
10685,4.249999999999963
10686,3.674999999999963
10687,3.6124999999999625
10688,3.524999999999963
10689,3.2999999999999634
10690,3.1624999999999637
10691,3.3249999999999638
10692,4.112499999999963
10693,5.874999999999964
10694,7.662499999999964
10695,9.012499999999966
10696,10.762499999999966
10697,12.662499999999966
10698,14.937499999999966
10699,16.937499999999964
10700,17.749999999999964
10701,16.712499999999967
10702,15.449999999999967
10703,14.374999999999968
10704,12.849999999999968
10705,11.162499999999968
10706,8.974999999999968
10707,7.024999999999968
10708,5.512499999999968
10709,4.912499999999968
10710,4.2749999999999675
10711,3.8124999999999676
10712,3.6499999999999675
10713,3.5124999999999678
10714,3.4124999999999677
10715,3.237499999999968
10716,5.199999999999968
10717,7.274999999999968
10718,9.649999999999968
10719,12.249999999999968
10720,14.599999999999968
10721,16.91249999999997
10722,19.124999999999968
10723,21.274999999999967
10724,20.924999999999965
10725,19.637499999999967
10726,17.862499999999965
10727,15.899999999999963
10728,13.724999999999962
10729,11.674999999999962
10730,9.424999999999962
10731,7.237499999999962
10732,5.487499999999962
10733,4.474999999999962
10734,3.9124999999999623
10735,3.2749999999999626
10736,2.9374999999999627
10737,2.6374999999999624
10738,2.5374999999999623
10739,2.524999999999962
10740,3.6999999999999624
10741,5.699999999999962
10742,8.037499999999962
10743,10.374999999999963
10744,12.712499999999963
10745,15.037499999999962
10746,17.399999999999963
10747,19.54999999999996
10748,19.74999999999996
10749,18.699999999999964
10750,17.199999999999964
10751,15.237499999999963
10752,12.999999999999964
10753,10.687499999999964
10754,8.324999999999966
10755,6.149999999999966
10756,4.6999999999999655
10757,3.9749999999999654
10758,3.3624999999999656
10759,3.049999999999966
10760,2.9749999999999663
10761,2.962499999999966
10762,3.1249999999999662
10763,3.1124999999999665
10764,3.5624999999999662
10765,4.049999999999966
10766,4.837499999999966
10767,5.487499999999966
10768,6.449999999999966
10769,8.174999999999965
10770,9.824999999999966
10771,11.237499999999967
10772,11.737499999999967
10773,11.149999999999967
10774,10.112499999999967
10775,9.374999999999968
10776,8.349999999999968
10777,6.687499999999968
10778,5.012499999999968
10779,3.7374999999999687
10780,3.1374999999999686
10781,3.149999999999969
10782,3.212499999999969
10783,3.349999999999969
10784,3.3624999999999687
10785,3.2374999999999687
10786,3.249999999999969
10787,3.187499999999969
10788,3.262499999999969
10789,3.549999999999969
10790,4.5374999999999694
10791,5.99999999999997
10792,7.699999999999969
10793,9.799999999999969
10794,12.174999999999969
10795,13.637499999999969
10796,14.574999999999969
10797,14.99999999999997
10798,14.24999999999997
10799,13.074999999999969
10800,11.68749999999997
10801,9.77499999999997
10802,7.59999999999997
10803,6.149999999999971
10804,5.062499999999971
10805,4.499999999999971
10806,4.374999999999971
10807,4.012499999999971
10808,3.7624999999999713
10809,3.5749999999999718
10810,3.337499999999972
10811,3.437499999999972
10812,3.5374999999999717
10813,4.012499999999972
10814,4.962499999999972
10815,6.4374999999999725
10816,7.887499999999973
10817,9.462499999999972
10818,11.812499999999973
10819,13.662499999999973
10820,14.762499999999974
10821,14.637499999999974
10822,13.812499999999973
10823,12.724999999999973
10824,11.362499999999974
10825,9.887499999999974
10826,7.474999999999974
10827,5.462499999999974
10828,4.174999999999974
10829,3.587499999999974
10830,3.449999999999974
10831,3.024999999999974
10832,2.9874999999999745
10833,2.9624999999999746
10834,2.9249999999999745
10835,2.9874999999999745
10836,3.1249999999999742
10837,4.224999999999974
10838,5.9499999999999735
10839,7.737499999999973
10840,9.949999999999974
10841,12.187499999999975
10842,14.137499999999974
10843,15.649999999999975
10844,16.474999999999977
10845,16.324999999999974
10846,15.137499999999974
10847,13.799999999999976
10848,11.699999999999976
10849,9.649999999999977
10850,8.012499999999978
10851,6.449999999999979
10852,5.424999999999979
10853,4.499999999999979
10854,3.7499999999999787
10855,3.3374999999999786
10856,3.1249999999999787
10857,2.7999999999999785
10858,2.7374999999999785
10859,2.7874999999999788
10860,2.7999999999999785
10861,3.2499999999999782
10862,3.762499999999978
10863,4.624999999999978
10864,6.474999999999978
10865,8.749999999999979
10866,10.637499999999978
10867,12.249999999999979
10868,13.474999999999978
10869,13.949999999999978
10870,14.199999999999978
10871,13.774999999999979
10872,11.887499999999978
10873,9.73749999999998
10874,7.71249999999998
10875,6.1874999999999805
10876,4.98749999999998
10877,4.13749999999998
10878,3.599999999999979
10879,3.2499999999999796
10880,3.4499999999999797
10881,3.6374999999999797
10882,3.62499999999998
10883,4.22499999999998
10884,5.3124999999999805
10885,6.537499999999981
10886,8.387499999999982
10887,10.462499999999983
10888,12.674999999999983
10889,14.949999999999982
10890,17.28749999999998
10891,18.62499999999998
10892,19.18749999999998
10893,18.97499999999998
10894,17.92499999999998
10895,16.749999999999982
10896,15.462499999999983
10897,13.474999999999984
10898,11.087499999999984
10899,8.874999999999984
10900,7.2249999999999845
10901,6.174999999999985
10902,5.249999999999984
10903,4.187499999999984
10904,3.2124999999999844
10905,2.7124999999999844
10906,2.9374999999999845
